cross_over_date_strong,Name,mov2,mov1
2021-01-13,PRICOLLTD,20.0,50.0
2021-02-03,PRICOLLTD,20.0,50.0
2021-03-05,PRIMESECU,20.0,50.0
2021-05-26,PRIMESECU,20.0,50.0
2021-09-16,PRINCEPIPE,20,50
2020-12-07,PRIVISCL,20,50
2021-07-09,PROINDIA,20,50
2021-05-17,PROZONINTU,20,50
2021-07-13,PRSMJOHNSN,20,50
2021-02-09,PSB,20,50
2021-06-14,PSPPROJECT,20,50
2021-09-03,PTC,20,50
2021-05-17,PTL,20,50
2021-05-04,PUNJABCHEM,20,50
2021-05-26,PUNJLLOYD,20,50
2021-05-17,PURVA,20.0,50.0
2021-09-03,PURVA,20.0,50.0
2021-05-27,PVR,20.0,50.0
2021-08-18,PVR,20.0,50.0
2021-09-15,PVR,20.0,50.0
2021-05-28,QUESS,20,50
2020-12-30,QUICKHEAL,20.0,50.0
2021-03-09,QUICKHEAL,20.0,50.0
2021-08-27,RADAAN,20,50
2021-05-19,RADICO,20,50
2021-02-11,RADIOCITY,20.0,50.0
2021-05-20,RADIOCITY,20.0,50.0
2021-06-01,RADIOCITY,20.0,50.0
2021-05-25,RAILTEL,20,50
,RAIN,20,50
2021-02-18,RAJESHEXPO,20.0,50.0
2021-04-16,RAJESHEXPO,20.0,50.0
2021-04-23,RAJESHEXPO,20.0,50.0
,RAJMET,20,50
,RAJRATAN,20,50
2021-03-09,RAJRAYON,20.0,50.0
2021-04-27,RAJRAYON,20.0,50.0
2021-05-05,RAJRAYON,20.0,50.0
2021-05-07,RAJRAYON,20.0,50.0
2021-05-11,RAJRAYON,20.0,50.0
2021-08-17,RAJRAYON,20.0,50.0
2021-03-03,RAJSREESUG,20,50
2020-12-09,RAJTV,20.0,50.0
2021-04-27,RAJTV,20.0,50.0
2021-04-20,RALLIS,20,50
2021-03-05,RAMANEWS,20.0,50.0
2021-05-21,RAMANEWS,20.0,50.0
2021-04-15,RAMASTEEL,20.0,50.0
2021-04-29,RAMASTEEL,20.0,50.0
2021-02-08,RAMCOCEM,20.0,50.0
2021-06-16,RAMCOCEM,20.0,50.0
2021-04-30,RAMCOIND,20.0,50.0
2021-07-13,RAMCOIND,20.0,50.0
2020-12-09,RAMCOSYS,20.0,50.0
2021-05-28,RAMCOSYS,20.0,50.0
2021-05-25,RAMKY,20,50
2021-03-02,RANASUG,20,50
2021-03-03,RANEENGINE,20.0,50.0
2021-05-18,RANEENGINE,20.0,50.0
2021-03-05,RANEHOLDIN,20.0,50.0
2021-06-07,RANEHOLDIN,20.0,50.0
2021-02-10,RATNAMANI,20.0,50.0
2021-06-03,RATNAMANI,20.0,50.0
2021-02-19,RAYMOND,20.0,50.0
2021-05-21,RAYMOND,20.0,50.0
2021-04-16,RBL,20.0,50.0
2021-05-17,RBL,20.0,50.0
2021-05-31,RBLBANK,20,50
2021-02-25,RCF,20.0,50.0
2021-05-19,RCF,20.0,50.0
2020-12-07,RCOM,20.0,50.0
2021-05-26,RCOM,20.0,50.0
2021-05-20,RECLTD,20.0,50.0
2021-08-31,RECLTD,20.0,50.0
2021-04-29,REDINGTON,20.0,50.0
2021-05-05,REDINGTON,20.0,50.0
2021-04-15,REFEX,20.0,50.0
2021-09-01,REFEX,20.0,50.0
2021-03-26,RELAXO,20,50
2021-03-12,RELCAPITAL,20.0,50.0
2021-05-18,RELCAPITAL,20.0,50.0
2021-09-17,RELCAPITAL,20.0,50.0
2021-01-21,RELIANCE,20.0,50.0
2021-02-15,RELIANCE,20.0,50.0
2021-05-31,RELIANCE,20.0,50.0
2021-08-24,RELIANCE,20.0,50.0
2021-02-23,RELIGARE,20,50
2020-12-07,RELINFRA,20.0,50.0
2021-09-16,RELINFRA,20.0,50.0
,REMSONSIND,20,50
2021-04-16,RENUKA,20,50
2021-05-10,REPCOHOME,20,50
2021-05-26,REPL,20,50
2020-12-14,REPRO,20.0,50.0
2021-05-28,REPRO,20.0,50.0
2021-08-10,REPRO,20.0,50.0
,RESPONIND,20,50
2020-12-10,REVATHI,20.0,50.0
2021-05-03,REVATHI,20.0,50.0
2021-03-16,RGL,20.0,50.0
2021-04-05,RGL,20.0,50.0
2021-03-12,RHFL,20.0,50.0
2021-05-31,RHFL,20.0,50.0
2021-09-20,RHFL,20.0,50.0
2021-02-18,RICOAUTO,20.0,50.0
2021-04-09,RICOAUTO,20.0,50.0
2021-04-13,RICOAUTO,20.0,50.0
2021-03-01,RIIL,20.0,50.0
2021-05-19,RIIL,20.0,50.0
2021-05-25,RITES,20,50
2020-12-08,RKDL,20.0,50.0
2021-04-20,RKDL,20.0,50.0
,RKEC,20,50
2021-04-29,RKFORGE,20,50
2020-12-10,RMCL,20.0,50.0
2021-05-31,RMCL,20.0,50.0
2021-06-04,RML,20,50
2021-03-09,RNAVAL,20.0,50.0
2021-05-28,RNAVAL,20.0,50.0
2021-05-24,ROHLTD,20.0,50.0
2021-09-20,ROHLTD,20.0,50.0
2020-12-10,ROLLT,20.0,50.0
2021-05-12,ROLLT,20.0,50.0
2020-12-04,ROLTA,20.0,50.0
2021-04-28,ROLTA,20.0,50.0
2021-05-26,ROML,20.0,50.0
2021-09-13,ROML,20.0,50.0
2021-08-02,ROSSARI,20,50
2020-12-15,ROSSELLIND,20.0,50.0
2021-05-04,ROSSELLIND,20.0,50.0
2021-05-25,ROUTE,20,50
2020-12-11,RPGLIFE,20.0,50.0
2021-04-20,RPGLIFE,20.0,50.0
2021-07-12,RPGLIFE,20.0,50.0
2021-02-26,RPOWER,20.0,50.0
2021-09-15,RPOWER,20.0,50.0
2020-12-14,RPPINFRA,20.0,50.0
2021-05-20,RPPINFRA,20.0,50.0
2021-03-12,RPSGVENT,20,50
2020-12-14,RSSOFTWARE,20.0,50.0
2021-04-08,RSSOFTWARE,20.0,50.0
,RSWM,20,50
2021-05-03,RSYSTEMS,20,50
2020-12-04,RTNINDIA,20.0,50.0
2021-04-23,RTNINDIA,20.0,50.0
2021-05-10,RTNPOWER,20,50
2021-05-12,RUBYMILLS,20,50
2021-02-12,RUCHI,20.0,50.0
2021-05-11,RUCHI,20.0,50.0
2021-05-18,RUCHINFRA,20,50
2021-03-01,RUCHIRA,20.0,50.0
2021-05-21,RUCHIRA,20.0,50.0
2021-05-24,RUPA,20,50
2021-05-19,RUSHIL,20,50
2021-05-25,RVHL,20.0,50.0
2021-08-27,RVHL,20.0,50.0
2021-05-24,RVNL,20,50
2021-01-13,S&SPOWER,20.0,50.0
2021-06-09,S&SPOWER,20.0,50.0
2021-08-23,S&SPOWER,20.0,50.0
2021-01-28,SABEVENTS,20.0,50.0
2021-05-06,SABEVENTS,20.0,50.0
2021-02-11,SADBHAV,20.0,50.0
2021-05-24,SADBHAV,20.0,50.0
2021-02-12,SADBHIN,20.0,50.0
2021-05-21,SADBHIN,20.0,50.0
2021-06-01,SAFARI,20,50
2021-02-04,SAGARDEEP,20.0,50.0
2021-05-12,SAGARDEEP,20.0,50.0
2021-01-20,SAGCEM,20.0,50.0
2021-02-12,SAGCEM,20.0,50.0
2021-02-24,SAIL,20.0,50.0
2021-07-26,SAIL,20.0,50.0
2021-04-26,SAKHTISUG,20,50
2020-12-28,SAKSOFT,20.0,50.0
2021-03-17,SAKSOFT,20.0,50.0
2021-06-28,SAKSOFT,20.0,50.0
2020-12-11,SAKUMA,20.0,50.0
2021-05-05,SAKUMA,20.0,50.0
,SALASAR,20,50
2021-05-12,SALONA,20,50
2021-04-13,SALSTEEL,20,50
2021-03-12,SALZERELEC,20.0,50.0
2021-05-19,SALZERELEC,20.0,50.0
2021-05-17,SAMBHAAV,20,50
2021-01-11,SANCO,20.0,50.0
2021-06-02,SANCO,20.0,50.0
2021-05-14,SANDESH,20,50
2021-01-13,SANDHAR,20.0,50.0
2021-02-10,SANDHAR,20.0,50.0
2021-05-21,SANDHAR,20.0,50.0
2021-08-31,SANDHAR,20.0,50.0
2021-09-15,SANDHAR,20.0,50.0
2021-04-09,SANGAMIND,20,50
,SANGHIIND,20,50
2021-04-15,SANGHVIMOV,20,50
2021-05-18,SANGINITA,20.0,50.0
2021-07-07,SANGINITA,20.0,50.0
2021-09-01,SANGINITA,20.0,50.0
2021-01-04,SANOFI,20.0,50.0
2021-03-08,SANOFI,20.0,50.0
2021-04-09,SANOFI,20.0,50.0
2021-06-24,SANOFI,20.0,50.0
2021-07-08,SANOFI,20.0,50.0
2020-12-15,SANWARIA,20.0,50.0
2021-05-26,SANWARIA,20.0,50.0
,SARDAEN,20,50
2021-09-08,SAREGAMA,20,50
2021-03-08,SARLAPOLY,20.0,50.0
2021-05-04,SARLAPOLY,20.0,50.0
2020-12-11,SASKEN,20,50
2021-02-24,SASTASUNDR,20.0,50.0
2021-04-22,SASTASUNDR,20.0,50.0
2021-05-05,SATIA,20,50
2021-02-04,SATIN,20.0,50.0
2021-06-15,SATIN,20.0,50.0
,SBCL,20,50
2020-12-28,SBICARD,20.0,50.0
2021-05-20,SBICARD,20.0,50.0
2021-08-10,SBICARD,20.0,50.0
2021-02-10,SBILIFE,20.0,50.0
2021-03-09,SBILIFE,20.0,50.0
2021-05-19,SBIN,20.0,50.0
2021-09-15,SBIN,20.0,50.0
2021-01-07,SCAPDVR,20.0,50.0
2021-04-22,SCAPDVR,20.0,50.0
2021-07-01,SCAPDVR,20.0,50.0
2021-06-10,SCHAEFFLER,20,50
2021-02-19,SCHAND,20.0,50.0
2021-06-09,SCHAND,20.0,50.0
2021-05-19,SCHNEIDER,20,50
2021-05-24,SCI,20.0,50.0
2021-09-15,SCI,20.0,50.0
2021-02-24,SDBL,20.0,50.0
2021-05-17,SDBL,20.0,50.0
2021-05-26,SEAMECLTD,20,50
2021-01-21,SECURKLOUD,20.0,50.0
2021-04-22,SECURKLOUD,20.0,50.0
2021-06-09,SECURKLOUD,20.0,50.0
2021-05-12,SELAN,20,50
2021-05-10,SEPOWER,20.0,50.0
2021-09-02,SEPOWER,20.0,50.0
2021-06-29,SEQUENT,20,50
2021-03-01,SESHAPAPER,20.0,50.0
2021-05-26,SESHAPAPER,20.0,50.0
2021-04-05,SETCO,20.0,50.0
2021-05-06,SETCO,20.0,50.0
2021-09-16,SETCO,20.0,50.0
2020-12-09,SETUINFRA,20.0,50.0
2021-05-21,SETUINFRA,20.0,50.0
2020-12-14,SEYAIND,20.0,50.0
2021-04-30,SEYAIND,20.0,50.0
2021-05-24,SEYAIND,20.0,50.0
2021-04-07,SFL,20.0,50.0
2021-04-28,SFL,20.0,50.0
2021-05-26,SFL,20.0,50.0
2021-08-31,SFL,20.0,50.0
2020-12-11,SGL,20.0,50.0
2021-05-17,SGL,20.0,50.0
2021-05-10,SHAKTIPUMP,20,50
2021-04-15,SHALBY,20,50
2021-05-20,SHALPAINTS,20,50
2020-12-04,SHANKARA,20.0,50.0
2021-02-03,SHANKARA,20.0,50.0
2021-05-27,SHANKARA,20.0,50.0
2021-02-19,SHANTIGEAR,20.0,50.0
2021-07-23,SHANTIGEAR,20.0,50.0
2021-01-04,SHARDACROP,20.0,50.0
2021-01-25,SHARDACROP,20.0,50.0
2021-05-11,SHARDACROP,20.0,50.0
2021-05-31,SHARDAMOTR,20,50
,SHAREINDIA,20,50
2021-03-16,SHEMAROO,20.0,50.0
2021-04-13,SHEMAROO,20.0,50.0
2021-09-16,SHEMAROO,20.0,50.0
2021-05-06,SHIL,20,50
2020-12-16,SHILPAMED,20.0,50.0
2021-04-23,SHILPAMED,20.0,50.0
2021-09-08,SHILPAMED,20.0,50.0
2021-02-15,SHIVAMAUTO,20.0,50.0
2021-05-12,SHIVAMAUTO,20.0,50.0
,SHIVAMILLS,20,50
2020-12-07,SHIVATEX,20.0,50.0
2021-04-30,SHIVATEX,20.0,50.0
2021-07-28,SHIVATEX,20.0,50.0
2021-04-15,SHK,20.0,50.0
2021-09-17,SHK,20.0,50.0
2021-02-11,SHOPERSTOP,20.0,50.0
2021-05-26,SHOPERSTOP,20.0,50.0
2021-09-16,SHOPERSTOP,20.0,50.0
2021-01-07,SHREDIGCEM,20.0,50.0
2021-03-05,SHREDIGCEM,20.0,50.0
2021-02-03,SHREECEM,20.0,50.0
2021-06-23,SHREECEM,20.0,50.0
2021-07-13,SHREECEM,20.0,50.0
2021-08-02,SHREECEM,20.0,50.0
2021-09-03,SHREECEM,20.0,50.0
2020-12-09,SHREEPUSHK,20.0,50.0
2021-09-01,SHREEPUSHK,20.0,50.0
2020-12-07,SHREERAMA,20.0,50.0
2021-02-08,SHREERAMA,20.0,50.0
2021-03-04,SHREERAMA,20.0,50.0
2021-05-20,SHRENIK,20,50
2021-03-08,SHREYANIND,20.0,50.0
2021-06-02,SHREYANIND,20.0,50.0
2021-05-05,SHREYAS,20,50
2021-05-11,SHRIPISTON,20.0,50.0
2021-06-08,SHRIPISTON,20.0,50.0
2021-02-02,SHRIRAMCIT,20.0,50.0
2021-05-06,SHRIRAMCIT,20.0,50.0
2020-12-09,SHRIRAMEPC,20.0,50.0
2021-05-12,SHRIRAMEPC,20.0,50.0
2021-07-13,SHRIRAMEPC,20.0,50.0
2021-09-17,SHRIRAMEPC,20.0,50.0
2021-05-03,SHYAMCENT,20,50
,SHYAMMETL,20,50
2021-02-22,SHYAMTEL,20,50
2021-04-09,SICAGEN,20,50
2020-12-08,SICAL,20.0,50.0
2021-05-26,SICAL,20.0,50.0
2021-05-11,SIEMENS,20.0,50.0
2021-08-11,SIEMENS,20.0,50.0
2021-05-11,SIGIND,20,50
2020-12-14,SIL,20.0,50.0
2021-06-23,SIL,20.0,50.0
2021-03-12,SILINV,20.0,50.0
2021-05-06,SILINV,20.0,50.0
2020-12-14,SILLYMONKS,20.0,50.0
2021-04-26,SILLYMONKS,20.0,50.0
2021-05-25,SILLYMONKS,20.0,50.0
2020-12-09,SIMBHALS,20.0,50.0
2021-03-09,SIMBHALS,20.0,50.0
2021-04-01,SIMBHALS,20.0,50.0
2021-05-28,SIMPLEXINF,20,50
2021-05-31,SINTEX,20,50
2020-12-28,SIRCA,20.0,50.0
2021-04-08,SIRCA,20.0,50.0
2021-09-14,SIRCA,20.0,50.0
2021-02-25,SIS,20.0,50.0
2021-05-25,SIS,20.0,50.0
2020-12-14,SITINET,20.0,50.0
2021-05-14,SITINET,20.0,50.0
2021-02-19,SIYSIL,20.0,50.0
2021-05-12,SIYSIL,20.0,50.0
2021-05-12,SJVN,20,50
2021-05-07,SKFINDIA,20,50
2020-12-17,SKIL,20.0,50.0
2021-05-24,SKIL,20.0,50.0
2021-08-02,SKIL,20.0,50.0
2021-08-31,SKIL,20.0,50.0
2021-05-27,SKIPPER,20,50
2021-05-03,SKMEGGPROD,20,50
2021-02-17,SMARTLINK,20.0,50.0
2021-05-12,SMARTLINK,20.0,50.0
2021-06-03,SMCGLOBAL,20,50
2021-06-08,SMLISUZU,20,50
2020-12-07,SMSLIFE,20.0,50.0
2021-04-20,SMSLIFE,20.0,50.0
,SMSPHARMA,20,50
2021-04-27,SNOWMAN,20.0,50.0
2021-05-12,SNOWMAN,20.0,50.0
2021-04-08,SOBHA,20.0,50.0
2021-06-01,SOBHA,20.0,50.0
2021-07-06,SOBHA,20.0,50.0
2021-04-19,SOLARA,20.0,50.0
2021-08-06,SOLARA,20.0,50.0
2020-12-08,SOLARINDS,20.0,50.0
2021-05-27,SOLARINDS,20.0,50.0
2021-05-19,SOMANYCERA,20,50
2021-01-14,SOMATEX,20.0,50.0
2021-08-31,SOMATEX,20.0,50.0
2020-12-04,SOMICONVEY,20.0,50.0
2021-04-12,SOMICONVEY,20.0,50.0
2021-09-09,SOMICONVEY,20.0,50.0
,SONACOMS,20,50
,SONATSOFTW,20,50
